parlamentar_id,ano,emenda_numero,status,modalidade,beneficiario_nome,localidade_beneficiada,objetivo_titulo,valor
ALEPI-332,2026,202631070479,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-332,2026,202631070510,Aprovada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,Teresina-PI,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,500000.0
ALEPI-332,2026,202631070513,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",30000.0
ALEPI-332,2026,202631070514,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",20000.0
ALEPI-332,2026,202631070515,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,Milton Brandão-PI,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,150000.0
ALEPI-332,2026,202631070526,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Lagoa do Piauí - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-332,2026,202631070551,Cancelada,Transferências especiais (Município),COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Cristino Castro-PI,GARANTIR A MELHORIA DAS PAVIMENTAÇÕES URBANA E RURAL DOS MUNICÍPIOS PIAUIENSES.,150000.0
ALEPI-332,2026,202631070559,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Elesbão Veloso -PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",150000.0
ALEPI-332,2026,202631070560,Cancelada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,Paulistana-PI,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,80000.0
ALEPI-332,2026,202631070617,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,Cristino Castro-PI,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,150000.0
ALEPI-332,2026,202631070619,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA SAÚDE DO PIAUÍ - SESAPI,PEDRO II-PI,"APOIAR TÉCNICA E FINANCEIRAMENTE INSTITUIÇÕES DO TERCEIRO SETOR E DEMAIS PARCEIROS DO CAMPO DA SAÚDE PARA REALIZAÇÃO NA ÁREA DE PROMOÇÃO, PREVENÇÃO, REABILITAÇÃO E RECUPERAÇÃO DA SAÚDE. ",500000.0
ALEPI-332,2026,202631070620,Aprovada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,Oeiras-PI e Santa Rosa-PI,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,400000.0
ALEPI-332,2026,202631070713,Aprovada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,Teresina-PI,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,500000.0
ALEPI-332,2026,202631070729,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Novo Santo Antônio-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
ALEPI-332,2026,202631070730,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Campo Maior-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-332,2026,202631070747,Aprovada,Transferências com finalidade definida,FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,Estado do Piauí,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,50000.0
ALEPI-332,2026,202631070796,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Teresina-PI,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,200000.0
ALEPI-332,2026,202631070797,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,São Pedro do Piauí - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",400000.0
ALEPI-332,2026,202631070929,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,ELESBÃO VELOSO-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",150000.0
ALEPI-332,2026,202631070930,Cancelada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,Castelo do Piauí-PI,VALORES RELACIONADOS AO PAGAMENTOS DE RETENÇÕES E DEMAIS ENCARGOS DA ASSEMBLEIA LEGISLATIVA,400000.0
ALEPI-332,2026,202631070931,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,BARRAS-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-332,2026,202631070945,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,PIRACURUCA-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-332,2026,202631070946,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",400000.0
ALEPI-332,2026,202631070947,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Anísio de Abreu-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",150000.0
ALEPI-332,2026,202631070948,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Alagoinha do Piauí-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",150000.0
ALEPI-332,2026,202631070949,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-332,2026,202631070982,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,ALAGOINHA DO PIAUÍ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-332,2026,202631070983,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,ALTO LONGÁ - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-332,2026,202631070984,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,CAMPO MAIOR-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-332,2026,202631071007,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",350000.0
ALEPI-332,2026,202631071008,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-332,2026,202631071013,Aprovada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,Cabeceiras-PI,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,500000.0
ALEPI-332,2026,202631071015,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,Teresina-PI,PROMOÇÃO E DESENVOLVIMENTO DAS POTENCIALIDADES DOS TERRITÓRIOS.,300000.0
ALEPI-332,2026,202631071025,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Parnaíba-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
ALEPI-332,2026,202631071026,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Parnaíba-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-332,2026,202631071055,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-332,2026,202631071113,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,Buriti dos Montes-PI,VALORES RELACIONADOS AO PAGAMENTOS DE RETENÇÕES E DEMAIS ENCARGOS DA ASSEMBLEIA LEGISLATIVA,400000.0
ALEPI-331,2026,202631080432,Aprovada,Transferências com finalidade definida,COORDENADORIA ESTADUAL DE DESENVOLVIMENTO DOS TERRITÓRIOS - CDTER,CANTO DO BURITI - PI ,"AMPLIAR, MELHORAR E MONITORAR AS AÇÕES DE MOBILIDADE URBANA E RURAL NO ESTADO, DE ACORDO COM AS POTENCIALIDADES SOCIOECONÔMICAS DE CADA TERRITÓRIO DO DESENVOLVIMENTO.",1928780.14
ALEPI-331,2026,202631080507,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,FLORIANO - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-331,2026,202631080549,Cancelada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE, SANTANA DO PIAUÍ - PI ,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,250000.0
ALEPI-331,2026,202631080606,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,MARCOLANDIA - PI,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,300000.0
ALEPI-331,2026,202631080607,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,SOCORRO DO PIAUÍ - PI ,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,250000.0
ALEPI-331,2026,202631080608,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,SOCORRO DO PIAUÍ - PI ,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,1000000.0
ALEPI-331,2026,202631080628,Cancelada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,PAQUETÁ - PI ,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,150000.0
ALEPI-331,2026,202631080671,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,PAQUETÁ - PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,100000.0
ALEPI-331,2026,202631080675,Cancelada,Fundo a Fundo (Município),SECRETARIA DE ESTADO DA SAÚDE DO PIAUÍ - SESAPI,AROEIRAS DO ITAIM - PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,380000.0
ALEPI-331,2026,202631080735,Aprovada,Transferências com finalidade definida,FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,Estado do Piauí,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,1000000.0
ALEPI-331,2026,202631080756,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,AROEIRAS DO ITAIM - PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,380000.0
ALEPI-331,2026,202631080759,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,São Félix do Piauí – PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,250000.0
ALEPI-331,2026,202631080760,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Coivaras - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",28000.0
ALEPI-331,2026,202631080761,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,SOCORRO DO PIAUÍ - PI,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,200000.0
ALEPI-331,2026,202631080781,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,FLORIANO - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",180000.0
ALEPI-331,2026,202631080782,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,SOCORRO DO PIAUÍ - PI,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,100000.0
ALEPI-331,2026,202631080800,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,Demerval Lobão – PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,110000.0
ALEPI-331,2026,202631080818,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,MIGUEL  ALVES - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",80000.0
ALEPI-331,2026,202631080853,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,PICOS - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-331,2026,202631080854,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,SANTANA DO PIAUÍ - PI ,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,250000.0
ALEPI-331,2026,202631080894,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,IPIRANGA - PI ,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,85000.0
ALEPI-331,2026,202631080899,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,FLORIANO - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-331,2026,202631080989,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-331,2026,202631080990,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,FLORIANO - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-331,2026,202631081044,Cancelada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,PARNAÍBA - PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,500000.0
ALEPI-331,2026,202631081054,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,AVELINO LOPES - PI ,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,48780.0
ALEPI-331,2026,202631081090,Cancelada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,PARNAÍBA - PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,495373.0
ALEPI-331,2026,202631081150,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,RIBEIRA - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-331,2026,202631081151,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",155373.0
ALEPI-331,2026,202631081152,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,PALMEIRAIS - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
ALEPI-331,2026,202631081153,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,JOSÉ DE FREITAS - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
ALEPI-331,2026,202631081262,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,PAQUETÁ - PI,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,50000.0
ALEPI-331,2026,202631081263,Aprovada,Fundo a Fundo (Município),FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,PAQUETÁ - PI ,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,50000.0
ALEPI-289,2026,202631090392,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,BREJO DO PIAUÍ,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",250000.0
ALEPI-289,2026,202631090477,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA SAÚDE DO PIAUÍ - SESAPI,populações em situação de vulnerabilidade social em todo Estado do Piauí,FORTALECER AS AÇÕES DA SESAPI COM FOCO NAS POPULAÇÕES VULNERABILIZADAS.,1000000.0
ALEPI-289,2026,202631090507,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,Elesbao Veloso - PI,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",100000.0
ALEPI-289,2026,202631090508,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,Uruçuí - PI,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",120000.0
ALEPI-289,2026,202631090510,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,LAGOA DO PIAUI - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
ALEPI-289,2026,202631090511,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Pau D'arco do Piaui - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
